id_cliente,ciudad,id_producto,categoria,nombre_producto,cantidad,precio_unitario,importe,medio_pago,mes
61,rio cuarto,61,alimentos,miel pura 250g,1,4982,4982,efectivo,10
19,mendiolaza,28,alimentos,papas fritas clásicas 100g,5,936,4680,transferencia,5
52,rio cuarto,36,alimentos,dulce de leche 400g,1,2559,2559,transferencia,4
82,alta gracia,29,alimentos,papas fritas onduladas 100g,5,1868,9340,tarjeta_credito,4
93,alta gracia,55,higiene personal,shampoo 400ml,1,1407,1407,tarjeta_debito,8
43,mendiolaza,49,alimentos,harina de trigo 1kg,1,2512,2512,efectivo,6
14,carlos paz,87,alimentos,sopa instantánea pollo,1,1679,1679,tarjeta_debito,3
89,rio cuarto,5,alimentos,agua mineral 500ml,4,4777,19108,transferencia,8
60,alta gracia,41,alimentos,aceite de girasol 1l,3,860,2580,transferencia,7
33,rio cuarto,66,alimentos,cerveza negra 1l,3,1533,4599,tarjeta_debito,9
15,cordoba,41,alimentos,aceite de girasol 1l,5,860,4300,transferencia,12
25,rio cuarto,84,alimentos,queso azul 150g,4,1645,6580,tarjeta_credito,6
76,mendiolaza,56,limpieza,papel higiénico x4,2,2532,5064,efectivo,7
88,villa maria,75,alimentos,licor de café 700ml,5,3204,16020,tarjeta_debito,4
72,cordoba,26,alimentos,alfajor triple,4,1001,4004,tarjeta_debito,1
46,alta gracia,8,alimentos,energética nitro 500ml,3,4218,12654,efectivo,10
74,carlos paz,54,higiene personal,jabón de tocador,4,1592,6368,tarjeta_credito,7
18,carlos paz,38,alimentos,mermelada de frutilla 400g,1,1584,1584,tarjeta_debito,11
13,carlos paz,93,higiene personal,cepillo de dientes,3,2142,6426,tarjeta_credito,11
1,carlos paz,49,alimentos,harina de trigo 1kg,2,2512,5024,efectivo,5
84,cordoba,23,alimentos,bizcochos salados,2,2380,4760,efectivo,12
2,carlos paz,56,limpieza,papel higiénico x4,1,2532,2532,transferencia,1
36,mendiolaza,20,alimentos,pan lactal blanco,1,1571,1571,transferencia,2
17,villa maria,5,alimentos,agua mineral 500ml,2,4777,9554,tarjeta_credito,8
19,mendiolaza,75,alimentos,licor de café 700ml,2,3204,6408,tarjeta_debito,4
71,villa maria,49,alimentos,harina de trigo 1kg,3,2512,7536,efectivo,2
75,rio cuarto,28,alimentos,papas fritas clásicas 100g,2,936,1872,tarjeta_debito,4
83,rio cuarto,28,alimentos,papas fritas clásicas 100g,2,936,1872,transferencia,10
31,villa maria,21,alimentos,pan lactal integral,3,272,816,tarjeta_credito,9
3,rio cuarto,71,alimentos,vodka 700ml,3,508,1524,tarjeta_debito,6
41,alta gracia,71,alimentos,vodka 700ml,3,508,1524,transferencia,12
6,villa maria,77,alimentos,empanadas congeladas,3,4778,14334,tarjeta_credito,12
10,cordoba,71,alimentos,vodka 700ml,4,508,2032,transferencia,11
22,alta gracia,79,alimentos,hamburguesas congeladas x4,2,2420,4840,transferencia,4
29,alta gracia,7,alimentos,jugo de manzana 1l,5,3269,16345,tarjeta_debito,2
46,alta gracia,49,alimentos,harina de trigo 1kg,4,2512,10048,tarjeta_debito,10
16,rio cuarto,44,alimentos,arroz largo fino 1kg,2,2979,5958,tarjeta_debito,11
23,rio cuarto,37,alimentos,mermelada de durazno 400g,3,3196,9588,efectivo,6
41,alta gracia,45,alimentos,fideos spaghetti 500g,3,745,2235,tarjeta_debito,7
30,alta gracia,84,alimentos,queso azul 150g,5,1645,8225,tarjeta_credito,11
1,carlos paz,73,alimentos,gin 700ml,5,1561,7805,transferencia,3
94,mendiolaza,71,alimentos,vodka 700ml,1,508,508,tarjeta_credito,9
91,mendiolaza,80,alimentos,helado de frutilla 1l,4,1981,7924,tarjeta_credito,1
48,cordoba,44,alimentos,arroz largo fino 1kg,4,2979,11916,transferencia,11
97,cordoba,25,alimentos,galletitas vainilla,4,4015,16060,tarjeta_credito,3
7,rio cuarto,77,alimentos,empanadas congeladas,4,4778,19112,transferencia,6
24,villa maria,26,alimentos,alfajor triple,1,1001,1001,tarjeta_credito,3
96,cordoba,14,alimentos,leche entera 1l,2,1723,3446,transferencia,5
96,cordoba,63,alimentos,granola 250g,2,4337,8674,tarjeta_debito,5
15,cordoba,28,alimentos,papas fritas clásicas 100g,3,936,2808,tarjeta_debito,4
31,villa maria,16,alimentos,yogur natural 200g,3,4613,13839,transferencia,9
57,rio cuarto,13,alimentos,té verde 20 saquitos,1,2383,2383,tarjeta_credito,5
76,mendiolaza,97,limpieza,limpiavidrios 500ml,5,872,4360,tarjeta_debito,4
93,alta gracia,29,alimentos,papas fritas onduladas 100g,3,1868,5604,efectivo,5
50,carlos paz,23,alimentos,bizcochos salados,3,2380,7140,efectivo,12
1,carlos paz,65,alimentos,cerveza rubia 1l,1,2423,2423,tarjeta_credito,2
6,villa maria,37,alimentos,mermelada de durazno 400g,3,3196,9588,transferencia,4
17,villa maria,64,alimentos,avena instantánea 250g,3,3953,11859,tarjeta_debito,5
9,carlos paz,9,alimentos,yerba mate suave 1kg,3,3878,11634,tarjeta_credito,12
51,rio cuarto,23,alimentos,bizcochos salados,4,2380,9520,tarjeta_debito,12
99,villa maria,89,alimentos,caldo concentrado verdura,3,1003,3009,tarjeta_debito,3
27,rio cuarto,38,alimentos,mermelada de frutilla 400g,1,1584,1584,efectivo,2
93,alta gracia,64,alimentos,avena instantánea 250g,2,3953,7906,tarjeta_debito,7
88,villa maria,52,limpieza,detergente líquido 750ml,5,2582,12910,transferencia,4
97,cordoba,45,alimentos,fideos spaghetti 500g,3,745,2235,transferencia,5
61,rio cuarto,92,higiene personal,crema dental 90g,3,2512,7536,tarjeta_credito,5
89,rio cuarto,88,alimentos,caldo concentrado carne,3,2570,7710,transferencia,9
12,alta gracia,11,alimentos,café molido 250g,3,2053,6159,efectivo,3
84,cordoba,9,alimentos,yerba mate suave 1kg,5,3878,19390,tarjeta_credito,3
39,alta gracia,94,higiene personal,hilo dental,2,1418,2836,transferencia,5
77,villa maria,62,alimentos,stevia 100 sobres,4,3848,15392,efectivo,10
1,carlos paz,43,alimentos,salsa de tomate 500g,2,887,1774,tarjeta_debito,2
27,rio cuarto,66,alimentos,cerveza negra 1l,2,1533,3066,efectivo,3
28,cordoba,7,alimentos,jugo de manzana 1l,2,3269,6538,tarjeta_credito,5
14,carlos paz,3,alimentos,sprite 1.5l,4,4964,19856,transferencia,12
36,mendiolaza,55,higiene personal,shampoo 400ml,2,1407,2814,efectivo,3
74,carlos paz,13,alimentos,té verde 20 saquitos,3,2383,7149,efectivo,10
39,alta gracia,98,limpieza,desengrasante 500ml,4,2843,11372,tarjeta_debito,8
72,cordoba,74,alimentos,whisky 750ml,2,2953,5906,tarjeta_credito,6
58,rio cuarto,49,alimentos,harina de trigo 1kg,2,2512,5024,tarjeta_debito,12
92,alta gracia,38,alimentos,mermelada de frutilla 400g,4,1584,6336,efectivo,4
17,villa maria,20,alimentos,pan lactal blanco,3,1571,4713,transferencia,5
26,alta gracia,58,alimentos,caramelos masticables,4,4752,19008,efectivo,2
33,rio cuarto,43,alimentos,salsa de tomate 500g,1,887,887,tarjeta_debito,10
92,alta gracia,92,higiene personal,crema dental 90g,2,2512,5024,efectivo,7
100,cordoba,80,alimentos,helado de frutilla 1l,4,1981,7924,transferencia,11
57,rio cuarto,43,alimentos,salsa de tomate 500g,5,887,4435,tarjeta_debito,8
19,mendiolaza,82,alimentos,aceitunas negras 200g,3,2394,7182,tarjeta_debito,10
2,carlos paz,19,alimentos,manteca 200g,4,3251,13004,tarjeta_credito,12
54,alta gracia,11,alimentos,café molido 250g,2,2053,4106,tarjeta_credito,4
82,alta gracia,12,alimentos,té negro 20 saquitos,2,570,1140,tarjeta_debito,1
52,rio cuarto,83,alimentos,queso untable 190g,2,1830,3660,efectivo,5
96,cordoba,27,alimentos,alfajor simple,1,2502,2502,efectivo,1
34,villa maria,90,higiene personal,toallas húmedas x50,4,2902,11608,tarjeta_credito,7
23,rio cuarto,50,alimentos,azúcar 1kg,2,727,1454,tarjeta_credito,5
62,carlos paz,52,limpieza,detergente líquido 750ml,5,2582,12910,efectivo,4
9,carlos paz,1,alimentos,coca cola 1.5l,4,2347,9388,transferencia,4
82,alta gracia,68,alimentos,vino blanco 750ml,4,2684,10736,tarjeta_debito,5
35,mendiolaza,4,alimentos,fanta naranja 1.5l,1,2033,2033,tarjeta_credito,1
64,villa maria,78,alimentos,verduras congeladas mix,4,4289,17156,tarjeta_credito,8
67,alta gracia,93,higiene personal,cepillo de dientes,5,2142,10710,tarjeta_debito,12
46,alta gracia,23,alimentos,bizcochos salados,3,2380,7140,tarjeta_credito,5
71,villa maria,6,alimentos,jugo de naranja 1l,4,4170,16680,efectivo,8
72,cordoba,39,alimentos,helado vainilla 1l,1,469,469,transferencia,5
23,rio cuarto,2,alimentos,pepsi 1.5l,4,4973,19892,transferencia,9
32,mendiolaza,55,higiene personal,shampoo 400ml,4,1407,5628,tarjeta_credito,7
6,villa maria,73,alimentos,gin 700ml,1,1561,1561,tarjeta_credito,3
90,rio cuarto,43,alimentos,salsa de tomate 500g,4,887,3548,transferencia,3
72,cordoba,12,alimentos,té negro 20 saquitos,2,570,1140,tarjeta_debito,6
46,alta gracia,43,alimentos,salsa de tomate 500g,5,887,4435,efectivo,2
61,rio cuarto,56,limpieza,papel higiénico x4,5,2532,12660,tarjeta_credito,5
31,villa maria,47,alimentos,garbanzos 500g,2,2939,5878,efectivo,7
96,cordoba,40,alimentos,helado chocolate 1l,4,1215,4860,tarjeta_credito,10
89,rio cuarto,46,alimentos,lentejas secas 500g,3,3036,9108,tarjeta_credito,8
70,carlos paz,9,alimentos,yerba mate suave 1kg,4,3878,15512,tarjeta_credito,6
69,rio cuarto,14,alimentos,leche entera 1l,3,1723,5169,efectivo,7
49,rio cuarto,32,alimentos,chocolate amargo 100g,2,2234,4468,tarjeta_credito,10
44,carlos paz,65,alimentos,cerveza rubia 1l,5,2423,12115,tarjeta_credito,10
7,rio cuarto,94,higiene personal,hilo dental,5,1418,7090,tarjeta_debito,5
33,rio cuarto,35,alimentos,barrita de cereal 30g,2,4430,8860,transferencia,2
75,rio cuarto,12,alimentos,té negro 20 saquitos,1,570,570,efectivo,10
10,cordoba,43,alimentos,salsa de tomate 500g,3,887,2661,transferencia,2
60,alta gracia,23,alimentos,bizcochos salados,4,2380,9520,tarjeta_credito,10
53,mendiolaza,61,alimentos,miel pura 250g,5,4982,24910,tarjeta_credito,4
53,mendiolaza,52,limpieza,detergente líquido 750ml,5,2582,12910,tarjeta_credito,6
45,rio cuarto,28,alimentos,papas fritas clásicas 100g,3,936,2808,efectivo,4
70,carlos paz,56,limpieza,papel higiénico x4,4,2532,10128,tarjeta_credito,10
29,alta gracia,13,alimentos,té verde 20 saquitos,5,2383,11915,tarjeta_debito,4
47,alta gracia,36,alimentos,dulce de leche 400g,3,2559,7677,tarjeta_credito,8
47,alta gracia,59,alimentos,chicle menta,4,3612,14448,efectivo,3
73,alta gracia,54,higiene personal,jabón de tocador,5,1592,7960,transferencia,5
47,alta gracia,64,alimentos,avena instantánea 250g,1,3953,3953,efectivo,6
99,villa maria,65,alimentos,cerveza rubia 1l,2,2423,4846,tarjeta_debito,12
9,carlos paz,6,alimentos,jugo de naranja 1l,3,4170,12510,transferencia,8
81,carlos paz,10,alimentos,yerba mate intensa 1kg,4,4883,19532,tarjeta_debito,1
34,villa maria,49,alimentos,harina de trigo 1kg,4,2512,10048,tarjeta_credito,5
52,rio cuarto,22,alimentos,medialunas de manteca,3,2069,6207,tarjeta_debito,4
27,rio cuarto,82,alimentos,aceitunas negras 200g,1,2394,2394,tarjeta_credito,5
88,villa maria,59,alimentos,chicle menta,1,3612,3612,tarjeta_credito,5
6,villa maria,7,alimentos,jugo de manzana 1l,3,3269,9807,transferencia,6
100,cordoba,9,alimentos,yerba mate suave 1kg,3,3878,11634,transferencia,6
22,alta gracia,16,alimentos,yogur natural 200g,5,4613,23065,efectivo,8
40,rio cuarto,16,alimentos,yogur natural 200g,3,4613,13839,transferencia,11
96,cordoba,96,limpieza,suavizante 1l,2,4920,9840,tarjeta_debito,4
85,mendiolaza,80,alimentos,helado de frutilla 1l,3,1981,5943,tarjeta_debito,7
49,rio cuarto,41,alimentos,aceite de girasol 1l,5,860,4300,transferencia,8
97,cordoba,23,alimentos,bizcochos salados,4,2380,9520,transferencia,7
64,villa maria,54,higiene personal,jabón de tocador,2,1592,3184,transferencia,7
8,carlos paz,72,alimentos,ron 700ml,1,3876,3876,efectivo,9
66,villa maria,79,alimentos,hamburguesas congeladas x4,2,2420,4840,efectivo,1
64,villa maria,42,alimentos,vinagre de alcohol 500ml,1,1195,1195,transferencia,11
72,cordoba,8,alimentos,energética nitro 500ml,5,4218,21090,tarjeta_debito,6
73,alta gracia,25,alimentos,galletitas vainilla,4,4015,16060,tarjeta_credito,12
87,alta gracia,19,alimentos,manteca 200g,2,3251,6502,efectivo,3
89,rio cuarto,1,alimentos,coca cola 1.5l,3,2347,7041,efectivo,8
87,alta gracia,24,alimentos,galletitas chocolate,2,1305,2610,transferencia,8
74,carlos paz,9,alimentos,yerba mate suave 1kg,5,3878,19390,transferencia,6
12,alta gracia,67,alimentos,vino tinto malbec 750ml,4,4719,18876,transferencia,8
90,rio cuarto,57,limpieza,servilletas x100,3,4520,13560,tarjeta_credito,1
24,villa maria,9,alimentos,yerba mate suave 1kg,2,3878,7756,efectivo,12
14,carlos paz,37,alimentos,mermelada de durazno 400g,2,3196,6392,efectivo,6
67,alta gracia,32,alimentos,chocolate amargo 100g,5,2234,11170,tarjeta_debito,12
3,rio cuarto,41,alimentos,aceite de girasol 1l,3,860,2580,transferencia,10
53,mendiolaza,34,alimentos,turrón 50g,1,503,503,tarjeta_credito,1
77,villa maria,16,alimentos,yogur natural 200g,1,4613,4613,tarjeta_debito,8
23,rio cuarto,96,limpieza,suavizante 1l,1,4920,4920,tarjeta_debito,8
15,cordoba,52,limpieza,detergente líquido 750ml,2,2582,5164,tarjeta_credito,9
23,rio cuarto,23,alimentos,bizcochos salados,2,2380,4760,tarjeta_debito,11
9,carlos paz,57,limpieza,servilletas x100,4,4520,18080,tarjeta_debito,9
86,cordoba,60,alimentos,chupetín,1,4647,4647,transferencia,11
53,mendiolaza,86,alimentos,jugo en polvo limón,2,4090,8180,transferencia,10
48,cordoba,97,limpieza,limpiavidrios 500ml,2,872,1744,efectivo,6
44,carlos paz,73,alimentos,gin 700ml,1,1561,1561,transferencia,7
50,carlos paz,17,alimentos,queso cremoso 500g,4,4834,19336,tarjeta_debito,12
52,rio cuarto,38,alimentos,mermelada de frutilla 400g,4,1584,6336,efectivo,1
54,alta gracia,29,alimentos,papas fritas onduladas 100g,2,1868,3736,efectivo,7
40,rio cuarto,19,alimentos,manteca 200g,2,3251,6502,efectivo,5
60,alta gracia,5,alimentos,agua mineral 500ml,2,4777,9554,tarjeta_debito,8
57,rio cuarto,57,limpieza,servilletas x100,4,4520,18080,tarjeta_credito,8
47,alta gracia,34,alimentos,turrón 50g,4,503,2012,tarjeta_credito,12
60,alta gracia,23,alimentos,bizcochos salados,1,2380,2380,transferencia,6
49,rio cuarto,90,higiene personal,toallas húmedas x50,2,2902,5804,tarjeta_debito,7
56,rio cuarto,20,alimentos,pan lactal blanco,2,1571,3142,transferencia,11
44,carlos paz,9,alimentos,yerba mate suave 1kg,3,3878,11634,efectivo,6
88,villa maria,60,alimentos,chupetín,5,4647,23235,tarjeta_credito,8
62,carlos paz,100,limpieza,trapo de piso,3,4854,14562,tarjeta_credito,1
63,cordoba,14,alimentos,leche entera 1l,2,1723,3446,tarjeta_credito,11
37,mendiolaza,59,alimentos,chicle menta,1,3612,3612,tarjeta_credito,3
31,villa maria,34,alimentos,turrón 50g,4,503,2012,transferencia,4
77,villa maria,97,limpieza,limpiavidrios 500ml,5,872,4360,transferencia,9
63,cordoba,3,alimentos,sprite 1.5l,2,4964,9928,transferencia,9
23,rio cuarto,58,alimentos,caramelos masticables,1,4752,4752,tarjeta_credito,7
62,carlos paz,53,limpieza,lavandina 1l,2,1664,3328,efectivo,9
18,carlos paz,21,alimentos,pan lactal integral,4,272,1088,tarjeta_debito,3
14,carlos paz,57,limpieza,servilletas x100,5,4520,22600,transferencia,6
96,cordoba,65,alimentos,cerveza rubia 1l,3,2423,7269,tarjeta_credito,9
99,villa maria,97,limpieza,limpiavidrios 500ml,1,872,872,tarjeta_credito,12
42,alta gracia,45,alimentos,fideos spaghetti 500g,3,745,2235,transferencia,12
48,cordoba,34,alimentos,turrón 50g,1,503,503,tarjeta_debito,1
65,alta gracia,92,higiene personal,crema dental 90g,1,2512,2512,efectivo,3
85,mendiolaza,56,limpieza,papel higiénico x4,3,2532,7596,tarjeta_debito,1
45,rio cuarto,61,alimentos,miel pura 250g,4,4982,19928,transferencia,5
92,alta gracia,98,limpieza,desengrasante 500ml,1,2843,2843,tarjeta_credito,11
46,alta gracia,70,alimentos,fernet 750ml,2,4061,8122,efectivo,9
12,alta gracia,42,alimentos,vinagre de alcohol 500ml,2,1195,2390,transferencia,6
76,mendiolaza,51,alimentos,sal fina 500g,5,1745,8725,efectivo,1
40,rio cuarto,71,alimentos,vodka 700ml,2,508,1016,efectivo,6
49,rio cuarto,62,alimentos,stevia 100 sobres,1,3848,3848,transferencia,3
67,alta gracia,86,alimentos,jugo en polvo limón,1,4090,4090,transferencia,9
64,villa maria,46,alimentos,lentejas secas 500g,4,3036,12144,efectivo,1
19,mendiolaza,49,alimentos,harina de trigo 1kg,2,2512,5024,tarjeta_credito,10
68,villa maria,33,alimentos,chocolate con leche 100g,3,1255,3765,transferencia,12
52,rio cuarto,100,limpieza,trapo de piso,5,4854,24270,tarjeta_credito,4
63,cordoba,56,limpieza,papel higiénico x4,4,2532,10128,tarjeta_credito,9
10,cordoba,20,alimentos,pan lactal blanco,3,1571,4713,tarjeta_debito,4
61,rio cuarto,91,higiene personal,desodorante aerosol,5,4690,23450,tarjeta_debito,3
15,cordoba,2,alimentos,pepsi 1.5l,2,4973,9946,efectivo,4
9,carlos paz,24,alimentos,galletitas chocolate,2,1305,2610,efectivo,9
49,rio cuarto,38,alimentos,mermelada de frutilla 400g,5,1584,7920,tarjeta_debito,8
84,cordoba,61,alimentos,miel pura 250g,1,4982,4982,tarjeta_debito,3
15,cordoba,64,alimentos,avena instantánea 250g,1,3953,3953,tarjeta_debito,12
74,carlos paz,100,limpieza,trapo de piso,3,4854,14562,tarjeta_debito,8
71,villa maria,94,higiene personal,hilo dental,5,1418,7090,tarjeta_credito,6
65,alta gracia,13,alimentos,té verde 20 saquitos,5,2383,11915,tarjeta_credito,1
40,rio cuarto,78,alimentos,verduras congeladas mix,2,4289,8578,tarjeta_debito,1
90,rio cuarto,5,alimentos,agua mineral 500ml,2,4777,9554,transferencia,7
87,alta gracia,32,alimentos,chocolate amargo 100g,3,2234,6702,efectivo,2
69,rio cuarto,91,higiene personal,desodorante aerosol,3,4690,14070,transferencia,1
68,villa maria,4,alimentos,fanta naranja 1.5l,5,2033,10165,tarjeta_credito,9
100,cordoba,43,alimentos,salsa de tomate 500g,3,887,2661,tarjeta_debito,10
36,mendiolaza,79,alimentos,hamburguesas congeladas x4,3,2420,7260,tarjeta_credito,11
94,mendiolaza,50,alimentos,azúcar 1kg,1,727,727,efectivo,11
4,carlos paz,97,limpieza,limpiavidrios 500ml,3,872,2616,tarjeta_credito,5
50,carlos paz,54,higiene personal,jabón de tocador,4,1592,6368,tarjeta_credito,8
53,mendiolaza,82,alimentos,aceitunas negras 200g,5,2394,11970,transferencia,6
62,carlos paz,85,alimentos,jugo en polvo naranja,2,1856,3712,transferencia,11
80,mendiolaza,92,higiene personal,crema dental 90g,4,2512,10048,transferencia,9
71,villa maria,5,alimentos,agua mineral 500ml,1,4777,4777,tarjeta_debito,1
99,villa maria,7,alimentos,jugo de manzana 1l,4,3269,13076,tarjeta_debito,9
99,villa maria,44,alimentos,arroz largo fino 1kg,2,2979,5958,efectivo,2
96,cordoba,76,alimentos,pizza congelada muzzarella,3,4286,12858,tarjeta_credito,4
43,mendiolaza,10,alimentos,yerba mate intensa 1kg,3,4883,14649,tarjeta_credito,9
14,carlos paz,70,alimentos,fernet 750ml,2,4061,8122,tarjeta_debito,1
12,alta gracia,48,alimentos,porotos negros 500g,3,4462,13386,tarjeta_credito,9
34,villa maria,87,alimentos,sopa instantánea pollo,2,1679,3358,tarjeta_debito,11
74,carlos paz,52,limpieza,detergente líquido 750ml,1,2582,2582,tarjeta_debito,3
30,alta gracia,10,alimentos,yerba mate intensa 1kg,2,4883,9766,tarjeta_debito,3
33,rio cuarto,73,alimentos,gin 700ml,2,1561,3122,tarjeta_debito,1
33,rio cuarto,48,alimentos,porotos negros 500g,3,4462,13386,tarjeta_debito,12
39,alta gracia,7,alimentos,jugo de manzana 1l,2,3269,6538,transferencia,2
26,alta gracia,22,alimentos,medialunas de manteca,5,2069,10345,tarjeta_credito,11
83,rio cuarto,22,alimentos,medialunas de manteca,1,2069,2069,efectivo,1
20,rio cuarto,69,alimentos,sidra 750ml,3,744,2232,tarjeta_debito,10
60,alta gracia,92,higiene personal,crema dental 90g,3,2512,7536,transferencia,5
50,carlos paz,36,alimentos,dulce de leche 400g,2,2559,5118,transferencia,7
72,cordoba,66,alimentos,cerveza negra 1l,5,1533,7665,transferencia,8
18,carlos paz,13,alimentos,té verde 20 saquitos,4,2383,9532,efectivo,1
19,mendiolaza,82,alimentos,aceitunas negras 200g,3,2394,7182,efectivo,4
40,rio cuarto,42,alimentos,vinagre de alcohol 500ml,5,1195,5975,efectivo,6
5,cordoba,56,limpieza,papel higiénico x4,3,2532,7596,efectivo,9
98,cordoba,63,alimentos,granola 250g,4,4337,17348,efectivo,4
58,rio cuarto,90,higiene personal,toallas húmedas x50,2,2902,5804,transferencia,10
32,mendiolaza,43,alimentos,salsa de tomate 500g,5,887,4435,tarjeta_credito,2
81,carlos paz,98,limpieza,desengrasante 500ml,1,2843,2843,transferencia,10
83,rio cuarto,28,alimentos,papas fritas clásicas 100g,5,936,4680,tarjeta_credito,2
89,rio cuarto,31,alimentos,mix de frutos secos 200g,4,3409,13636,tarjeta_debito,2
54,alta gracia,59,alimentos,chicle menta,1,3612,3612,tarjeta_credito,2
72,cordoba,86,alimentos,jugo en polvo limón,2,4090,8180,tarjeta_debito,4
19,mendiolaza,11,alimentos,café molido 250g,1,2053,2053,tarjeta_debito,7
11,villa maria,70,alimentos,fernet 750ml,5,4061,20305,transferencia,7
2,carlos paz,50,alimentos,azúcar 1kg,4,727,2908,efectivo,10
36,mendiolaza,96,limpieza,suavizante 1l,3,4920,14760,tarjeta_credito,12
51,rio cuarto,7,alimentos,jugo de manzana 1l,2,3269,6538,efectivo,7
77,villa maria,5,alimentos,agua mineral 500ml,5,4777,23885,tarjeta_credito,4
19,mendiolaza,44,alimentos,arroz largo fino 1kg,3,2979,8937,efectivo,12
89,rio cuarto,23,alimentos,bizcochos salados,1,2380,2380,tarjeta_credito,2
91,mendiolaza,84,alimentos,queso azul 150g,3,1645,4935,transferencia,12
93,alta gracia,61,alimentos,miel pura 250g,3,4982,14946,efectivo,1
28,cordoba,36,alimentos,dulce de leche 400g,4,2559,10236,tarjeta_debito,8
21,alta gracia,35,alimentos,barrita de cereal 30g,5,4430,22150,tarjeta_credito,2
52,rio cuarto,70,alimentos,fernet 750ml,1,4061,4061,tarjeta_credito,3
2,carlos paz,92,higiene personal,crema dental 90g,5,2512,12560,tarjeta_debito,2
44,carlos paz,17,alimentos,queso cremoso 500g,1,4834,4834,transferencia,12
9,carlos paz,77,alimentos,empanadas congeladas,3,4778,14334,efectivo,10
97,cordoba,29,alimentos,papas fritas onduladas 100g,3,1868,5604,tarjeta_debito,2
21,alta gracia,57,limpieza,servilletas x100,4,4520,18080,transferencia,9
46,alta gracia,66,alimentos,cerveza negra 1l,5,1533,7665,transferencia,11
87,alta gracia,73,alimentos,gin 700ml,3,1561,4683,efectivo,5
35,mendiolaza,75,alimentos,licor de café 700ml,1,3204,3204,tarjeta_debito,2
43,mendiolaza,39,alimentos,helado vainilla 1l,4,469,1876,tarjeta_credito,6
84,cordoba,41,alimentos,aceite de girasol 1l,1,860,860,tarjeta_debito,6
78,villa maria,61,alimentos,miel pura 250g,2,4982,9964,efectivo,1
74,carlos paz,60,alimentos,chupetín,5,4647,23235,efectivo,6
42,alta gracia,2,alimentos,pepsi 1.5l,2,4973,9946,efectivo,7
22,alta gracia,35,alimentos,barrita de cereal 30g,4,4430,17720,tarjeta_debito,9
85,mendiolaza,84,alimentos,queso azul 150g,5,1645,8225,tarjeta_debito,7
61,rio cuarto,41,alimentos,aceite de girasol 1l,4,860,3440,tarjeta_debito,1
4,carlos paz,66,alimentos,cerveza negra 1l,3,1533,4599,transferencia,6
93,alta gracia,13,alimentos,té verde 20 saquitos,3,2383,7149,tarjeta_credito,9
62,carlos paz,14,alimentos,leche entera 1l,3,1723,5169,tarjeta_credito,8
77,villa maria,43,alimentos,salsa de tomate 500g,4,887,3548,efectivo,10
59,villa maria,64,alimentos,avena instantánea 250g,1,3953,3953,transferencia,8
59,villa maria,71,alimentos,vodka 700ml,3,508,1524,efectivo,6
3,rio cuarto,78,alimentos,verduras congeladas mix,5,4289,21445,tarjeta_debito,10
72,cordoba,14,alimentos,leche entera 1l,2,1723,3446,transferencia,4
69,rio cuarto,26,alimentos,alfajor triple,4,1001,4004,tarjeta_credito,1
99,villa maria,89,alimentos,caldo concentrado verdura,5,1003,5015,tarjeta_credito,8
6,villa maria,65,alimentos,cerveza rubia 1l,3,2423,7269,transferencia,12
73,alta gracia,32,alimentos,chocolate amargo 100g,3,2234,6702,efectivo,10
96,cordoba,2,alimentos,pepsi 1.5l,2,4973,9946,efectivo,5
54,alta gracia,83,alimentos,queso untable 190g,2,1830,3660,transferencia,11
25,rio cuarto,56,limpieza,papel higiénico x4,1,2532,2532,efectivo,12
86,cordoba,56,limpieza,papel higiénico x4,4,2532,10128,transferencia,1
77,villa maria,35,alimentos,barrita de cereal 30g,5,4430,22150,tarjeta_debito,8
97,cordoba,76,alimentos,pizza congelada muzzarella,2,4286,8572,tarjeta_debito,11
41,alta gracia,53,limpieza,lavandina 1l,3,1664,4992,tarjeta_credito,9
62,carlos paz,61,alimentos,miel pura 250g,2,4982,9964,transferencia,2
56,rio cuarto,23,alimentos,bizcochos salados,3,2380,7140,efectivo,4
37,mendiolaza,40,alimentos,helado chocolate 1l,2,1215,2430,transferencia,5
66,villa maria,71,alimentos,vodka 700ml,1,508,508,tarjeta_debito,7
48,cordoba,12,alimentos,té negro 20 saquitos,2,570,1140,tarjeta_debito,1
67,alta gracia,36,alimentos,dulce de leche 400g,5,2559,12795,tarjeta_credito,3
98,cordoba,59,alimentos,chicle menta,1,3612,3612,transferencia,5
11,villa maria,94,higiene personal,hilo dental,4,1418,5672,transferencia,4
40,rio cuarto,33,alimentos,chocolate con leche 100g,5,1255,6275,tarjeta_debito,8
54,alta gracia,66,alimentos,cerveza negra 1l,5,1533,7665,efectivo,7
7,rio cuarto,45,alimentos,fideos spaghetti 500g,5,745,3725,efectivo,12
20,rio cuarto,43,alimentos,salsa de tomate 500g,1,887,887,tarjeta_debito,11
7,rio cuarto,40,alimentos,helado chocolate 1l,5,1215,6075,transferencia,8
