id_venta,id_cliente,fecha,medio_pago,monto_total,mes,trimestre
2604,90,2024-09-02,Tarjeta Debito,6600,9,3
2605,104,2024-07-02,Tarjeta Credito,12045,7,3
2606,219,2024-04-19,Tarjeta Debito,9554,4,2
2607,17,2024-01-24,Tarjeta Credito,1581,1,1
2608,155,2024-09-03,Tarjeta Debito,6284,9,3
2609,92,2024-03-18,Tarjeta Debito,2400,3,1
2610,186,2024-02-14,Tarjeta Credito,4743,2,1
2611,75,2024-05-30,Transferencia,16060,5,2
2612,116,2024-04-27,Efectivo,4840,4,2
2613,210,2024-02-29,Transferencia,7906,2,1
2614,105,2024-05-01,Transferencia,4780,5,2
2615,81,2024-07-05,Transferencia,1581,7,3
2616,111,2024-10-05,Tarjeta Debito,4200,10,4
2617,221,2024-10-14,Tarjeta Debito,2814,10,4
2618,126,2024-10-17,Tarjeta Debito,8030,10,4
2619,37,2024-07-14,Tarjeta Debito,14562,7,3
2620,62,2024-03-18,Transferencia,5200,3,1
2621,104,2024-05-31,Tarjeta Debito,9807,5,2
2622,163,2024-11-17,Billetera Virtual,2400,11,4
2623,244,2024-09-22,Tarjeta Credito,2280,9,3
2624,141,2024-05-11,Efectivo,7696,5,2
2625,168,2024-07-29,Efectivo,13839,7,3
2626,123,2024-06-21,Billetera Virtual,1200,6,2
2627,229,2024-09-25,Tarjeta Debito,9554,9,3
2628,78,2024-12-13,Tarjeta Credito,4846,12,4
2629,144,2024-09-04,Tarjeta Debito,9040,9,3
2630,6,2024-06-08,Tarjeta Credito,13290,6,2
2631,152,2024-06-17,Tarjeta Debito,10836,6,2
2632,237,2024-08-02,Tarjeta Credito,3848,8,3
2633,200,2024-08-26,Tarjeta Credito,13560,8,3
2634,163,2024-04-15,Tarjeta Debito,10400,4,2
2635,164,2024-11-17,Transferencia,1800,11,4
2636,136,2024-03-09,Tarjeta Debito,2002,3,1
2637,223,2024-05-24,Transferencia,14000,5,2
2638,16,2024-04-06,Transferencia,11372,4,2
2639,166,2024-08-02,Transferencia,5686,8,3
2640,56,2024-01-29,Transferencia,1800,1,1
2641,46,2024-06-16,Tarjeta Credito,8132,6,2
2642,104,2024-02-10,Transferencia,4788,2,1
2643,33,2024-01-30,Transferencia,4992,1,1
2644,169,2024-02-26,Tarjeta Credito,1195,2,1
2645,206,2024-01-10,Billetera Virtual,6580,1,1
2646,57,2024-09-24,Tarjeta Debito,7200,9,3
2647,100,2024-12-23,Efectivo,6324,12,4
2648,153,2024-11-04,Tarjeta Credito,5200,11,4
2649,236,2024-09-08,Transferencia,2100,9,3
2650,104,2024-05-25,Efectivo,1454,5,2
2651,222,2024-12-30,Transferencia,9692,12,4
2652,10,2024-10-04,Transferencia,5400,10,4
2653,237,2024-04-04,Efectivo,6716,4,2
2654,101,2024-05-02,Transferencia,3009,5,2
2655,163,2024-10-04,Tarjeta Debito,3300,10,4
2656,28,2024-05-17,Tarjeta Debito,6000,5,2
2657,168,2024-05-03,Tarjeta Debito,8030,5,2
2658,71,2024-01-26,Transferencia,8706,1,1
2659,90,2024-05-18,Tarjeta Credito,7560,5,2
2660,236,2024-05-27,Transferencia,1723,5,2
2661,229,2024-10-10,Transferencia,6818,10,4
2662,49,2024-09-27,Tarjeta Credito,887,9,3
2663,219,2024-04-25,Tarjeta Credito,9532,4,2
2664,240,2024-06-23,Efectivo,800,6,2
2665,77,2024-05-18,Billetera Virtual,9753,5,2
2666,53,2024-05-03,Billetera Virtual,6716,5,2
2667,52,2024-07-14,Transferencia,1744,7,3
2668,210,2024-12-07,Tarjeta Debito,4200,12,4
2669,74,2024-05-20,Billetera Virtual,4777,5,2
2670,60,2024-05-28,Efectivo,13636,5,2
2671,156,2024-06-02,Billetera Virtual,11400,6,2
2672,64,2024-06-22,Tarjeta Debito,860,6,2
2673,177,2024-08-14,Tarjeta Credito,3612,8,3
2674,161,2024-06-23,Tarjeta Credito,16872,6,2
2675,117,2024-05-01,Tarjeta Credito,10736,5,2
2676,185,2024-11-12,Billetera Virtual,1195,11,4
2677,7,2024-09-06,Tarjeta Credito,4834,9,3
2678,13,2024-06-23,Tarjeta Debito,2836,6,2
2679,151,2024-08-01,Efectivo,1215,8,3
2680,139,2024-11-22,Billetera Virtual,3300,11,4
2681,117,2024-10-18,Tarjeta Credito,9294,10,4
2682,140,2024-06-29,Tarjeta Credito,6538,6,2
2683,36,2024-03-18,Efectivo,3009,3,1
2684,62,2024-10-20,Tarjeta Debito,7536,10,4
2685,96,2024-06-17,Efectivo,7560,6,2
2686,4,2024-10-27,Efectivo,9708,10,4
2687,40,2024-04-28,Tarjeta Credito,18760,4,2
2688,119,2024-08-03,Transferencia,1561,8,3
2689,14,2024-10-21,Tarjeta Debito,5958,10,4
2690,45,2024-08-15,Transferencia,508,8,3
2691,9,2024-08-22,Tarjeta Credito,1645,8,3
2692,133,2024-05-13,Tarjeta Debito,1100,5,2
2693,224,2024-09-26,Transferencia,5500,9,3
2694,135,2024-10-10,Tarjeta Debito,4090,10,4
2695,156,2024-02-22,Billetera Virtual,7906,2,1
2696,85,2024-09-11,Billetera Virtual,4760,9,3
2697,88,2024-12-11,Tarjeta Credito,4683,12,4
2698,133,2024-09-10,Transferencia,7200,9,3
2699,143,2024-10-26,Transferencia,4766,10,4
2700,74,2024-08-06,Billetera Virtual,11756,8,3
2701,96,2024-02-27,Efectivo,6656,2,1
2702,131,2024-12-14,Efectivo,4992,12,4
2703,169,2024-07-19,Efectivo,936,7,3
2704,212,2024-01-14,Billetera Virtual,13076,1,1
2705,71,2024-03-30,Billetera Virtual,2280,3,1
2706,102,2024-11-21,Tarjeta Credito,6132,11,4
2707,146,2024-05-05,Transferencia,6300,5,2
2708,14,2024-10-11,Efectivo,5672,10,4
2709,220,2024-12-05,Transferencia,7560,12,4
2710,26,2024-07-23,Transferencia,2512,7,3
2711,228,2024-08-01,Efectivo,4964,8,3
2712,218,2024-09-23,Billetera Virtual,3122,9,3
2713,22,2024-03-19,Transferencia,9294,3,1
2714,236,2024-04-25,Transferencia,2232,4,2
2715,180,2024-11-10,Transferencia,9807,11,4
2716,122,2024-12-24,Efectivo,18080,12,4
2717,110,2024-03-22,Billetera Virtual,1500,3,1
2718,102,2024-12-27,Tarjeta Credito,5140,12,4
2719,102,2024-11-09,Efectivo,4200,11,4
2720,227,2024-07-07,Efectivo,4337,7,3
2721,170,2024-04-22,Transferencia,1100,4,2
2722,137,2024-04-24,Tarjeta Credito,4284,4,2
2723,231,2024-11-02,Tarjeta Debito,1418,11,4
2724,92,2024-11-07,Billetera Virtual,2582,11,4
2725,119,2024-01-07,Billetera Virtual,1200,1,1
2726,181,2024-02-27,Transferencia,5118,2,1
2727,90,2024-03-25,Billetera Virtual,23400,3,1
2728,195,2024-09-08,Billetera Virtual,4752,9,3
2729,118,2024-11-19,Billetera Virtual,12183,11,4
2730,171,2024-02-04,Billetera Virtual,7149,2,1
2731,134,2024-08-08,Billetera Virtual,5686,8,3
2732,84,2024-09-12,Efectivo,5906,9,3
2733,193,2024-04-02,Billetera Virtual,8578,4,2
2734,231,2024-05-13,Tarjeta Credito,1407,5,2
2735,15,2024-04-19,Tarjeta Credito,744,4,2
2736,41,2024-03-16,Efectivo,2430,3,1
2737,179,2024-01-11,Tarjeta Debito,3358,1,1
2738,75,2024-04-15,Billetera Virtual,8674,4,2
2739,39,2024-09-03,Transferencia,3168,9,3
2740,70,2024-03-11,Transferencia,2235,3,1
2741,93,2024-08-05,Efectivo,5628,8,3
2742,29,2024-10-22,Transferencia,3196,10,4
2743,152,2024-05-07,Efectivo,4760,5,2
2744,149,2024-07-20,Billetera Virtual,2383,7,3
2745,18,2024-10-10,Billetera Virtual,12858,10,4
2746,164,2024-01-29,Efectivo,570,1,1
2747,151,2024-08-12,Transferencia,2234,8,3
2748,114,2024-10-09,Efectivo,7536,10,4
2749,124,2024-07-05,Tarjeta Debito,10152,7,3
2750,219,2024-12-18,Billetera Virtual,5672,12,4
2751,222,2024-12-14,Transferencia,7596,12,4
2752,192,2024-01-21,Efectivo,10500,1,1
2753,184,2024-10-29,Efectivo,1720,10,4
2754,232,2024-03-11,Tarjeta Credito,4992,3,1
2755,54,2024-04-01,Billetera Virtual,3645,4,2
2756,68,2024-10-20,Efectivo,3444,10,4
2757,166,2024-09-04,Tarjeta Credito,2532,9,3
2758,24,2024-10-26,Billetera Virtual,4520,10,4
2759,245,2024-03-25,Tarjeta Debito,8924,3,1
2760,85,2024-06-23,Tarjeta Debito,3962,6,2
2761,54,2024-08-17,Billetera Virtual,10048,8,3
2762,168,2024-12-07,Tarjeta Debito,18876,12,4
2763,235,2024-02-20,Billetera Virtual,5000,2,1
2764,142,2024-02-27,Transferencia,4400,2,1
2765,153,2024-07-01,Transferencia,19892,7,3
2766,79,2024-12-18,Transferencia,2953,12,4
2767,190,2024-12-19,Transferencia,3488,12,4
2768,143,2024-10-10,Tarjeta Credito,19928,10,4
2769,90,2024-02-03,Billetera Virtual,3600,2,1
2770,118,2024-05-18,Transferencia,10048,5,2
2771,173,2024-03-28,Tarjeta Debito,12816,3,1
2772,183,2024-03-31,Tarjeta Credito,3300,3,1
2773,12,2024-06-05,Tarjeta Credito,1524,6,2
2774,131,2024-02-21,Transferencia,2661,2,1
2775,209,2024-08-02,Billetera Virtual,4284,8,3
2776,50,2024-02-03,Transferencia,2512,2,1
2777,236,2024-12-26,Transferencia,4613,12,4
2778,119,2024-08-03,Tarjeta Debito,3000,8,3
2779,101,2024-03-13,Tarjeta Debito,2600,3,1
2780,133,2024-01-14,Transferencia,4860,1,1
2781,65,2024-11-10,Tarjeta Credito,7614,11,4
2782,24,2024-07-12,Tarjeta Debito,6408,7,3
2783,83,2024-10-04,Billetera Virtual,4752,10,4
2784,18,2024-03-31,Tarjeta Credito,14000,3,1
2785,205,2024-08-02,Tarjeta Credito,2800,8,3
2786,214,2024-04-21,Billetera Virtual,1581,4,2
2787,15,2024-08-01,Billetera Virtual,2390,8,3
2788,126,2024-12-25,Billetera Virtual,3184,12,4
2789,50,2024-05-11,Tarjeta Credito,13839,5,2
2790,115,2024-12-24,Efectivo,15392,12,4
2791,12,2024-01-28,Billetera Virtual,15812,1,1
2792,14,2024-03-06,Efectivo,13290,3,1
2793,250,2024-09-05,Transferencia,13076,9,3
2794,75,2024-12-18,Transferencia,5037,12,4
2795,77,2024-09-14,Tarjeta Credito,18760,9,3
2796,186,2024-03-24,Efectivo,18080,3,1
2797,201,2024-04-05,Billetera Virtual,600,4,2
2798,205,2024-11-01,Efectivo,8859,11,4
2799,245,2024-07-21,Tarjeta Debito,5000,7,3
2800,94,2024-10-16,Efectivo,1195,10,4
2801,119,2024-04-26,Tarjeta Credito,18452,4,2
2802,215,2024-12-17,Efectivo,2800,12,4
2803,201,2024-05-05,Tarjeta Credito,9520,5,2
2804,42,2024-07-19,Billetera Virtual,13076,7,3
2805,30,2024-09-15,Billetera Virtual,14760,9,3
2806,245,2024-05-14,Billetera Virtual,6159,5,2
2807,7,2024-07-06,Tarjeta Credito,5037,7,3
2808,71,2024-03-20,Billetera Virtual,4337,3,1
2809,6,2024-02-27,Tarjeta Debito,3300,2,1
2810,149,2024-03-20,Transferencia,12600,3,1
2811,176,2024-02-23,Billetera Virtual,4800,2,1
2812,50,2024-12-09,Transferencia,13560,12,4
2813,216,2024-05-04,Efectivo,4004,5,2
2814,138,2024-11-13,Tarjeta Credito,2200,11,4
2815,101,2024-12-15,Efectivo,10227,12,4
2816,2,2024-05-22,Billetera Virtual,3600,5,2
2817,148,2024-08-09,Billetera Virtual,4138,8,3
2818,212,2024-03-29,Billetera Virtual,744,3,1
2819,231,2024-04-01,Tarjeta Credito,12800,4,2
2820,133,2024-09-20,Efectivo,13290,9,3
2821,230,2024-01-03,Tarjeta Debito,12816,1,1
2822,102,2024-06-09,Transferencia,5200,6,2
2823,121,2024-08-19,Billetera Virtual,38000,8,3
2824,4,2024-02-11,Billetera Virtual,2684,2,1
2825,133,2024-04-20,Tarjeta Credito,7149,4,2
2826,159,2024-07-01,Efectivo,9840,7,3
2827,113,2024-10-18,Billetera Virtual,19680,10,4
2828,62,2024-11-19,Tarjeta Debito,900,11,4
2829,174,2024-07-04,Tarjeta Debito,9840,7,3
2830,24,2024-03-24,Transferencia,7149,3,1
2831,18,2024-02-17,Tarjeta Debito,860,2,1
2832,202,2024-02-19,Efectivo,12270,2,1
2833,129,2024-10-10,Tarjeta Debito,15504,10,4
2834,241,2024-12-30,Efectivo,7200,12,4
2835,217,2024-07-05,Tarjeta Credito,14448,7,3
2836,9,2024-06-29,Tarjeta Debito,2142,6,2
2837,176,2024-08-24,Billetera Virtual,7596,8,3
2838,66,2024-01-22,Tarjeta Debito,1584,1,1
2839,108,2024-02-17,Transferencia,15812,2,1
2840,90,2024-08-15,Tarjeta Credito,3269,8,3
2841,212,2024-07-03,Efectivo,16680,7,3
2842,31,2024-01-13,Tarjeta Debito,2836,1,1
2843,32,2024-10-12,Tarjeta Debito,8859,10,4
2844,130,2024-06-25,Efectivo,4780,6,2
2845,217,2024-02-10,Tarjeta Credito,1500,2,1
2846,176,2024-10-21,Tarjeta Credito,1592,10,4
2847,144,2024-07-08,Transferencia,1592,7,3
2848,206,2024-01-19,Efectivo,3585,1,1
2849,136,2024-07-13,Tarjeta Debito,4875,7,3
2850,50,2024-10-14,Transferencia,15392,10,4
2851,181,2024-03-24,Efectivo,2232,3,1
2852,225,2024-09-03,Billetera Virtual,6426,9,3
2853,36,2024-11-01,Tarjeta Credito,2235,11,4
2854,27,2024-05-28,Transferencia,1856,5,2
2855,228,2024-12-28,Tarjeta Debito,6207,12,4
2856,123,2024-04-20,Tarjeta Credito,2939,4,2
2857,221,2024-02-06,Transferencia,3409,2,1
2858,115,2024-07-25,Transferencia,4935,7,3
2859,53,2024-12-25,Tarjeta Credito,18760,12,4
2860,37,2024-03-12,Tarjeta Debito,3036,3,1
2861,222,2024-07-06,Efectivo,4935,7,3
2862,44,2024-04-11,Billetera Virtual,872,4,2
2863,65,2024-05-12,Transferencia,1745,5,2
2864,54,2024-10-04,Transferencia,4613,10,4
2865,58,2024-11-21,Tarjeta Credito,11628,11,4
2866,179,2024-09-11,Billetera Virtual,3876,9,3
2867,195,2024-10-17,Billetera Virtual,9720,10,4
2868,141,2024-10-11,Transferencia,7290,10,4
2869,24,2024-11-10,Efectivo,3600,11,4
2870,195,2024-11-18,Efectivo,2582,11,4
2871,105,2024-10-29,Tarjeta Credito,2232,10,4
2872,138,2024-07-29,Efectivo,6656,7,3
2873,105,2024-06-10,Tarjeta Credito,18452,6,2
2874,215,2024-01-14,Efectivo,4935,1,1
2875,165,2024-06-19,Tarjeta Credito,38000,6,2
2876,193,2024-02-12,Tarjeta Debito,4200,2,1
2877,119,2024-02-02,Billetera Virtual,1800,2,1
2878,161,2024-08-17,Transferencia,23400,8,3
2879,233,2024-02-02,Transferencia,4964,2,1
2880,185,2024-01-11,Tarjeta Credito,4284,1,1
2881,29,2024-12-04,Tarjeta Debito,4964,12,4
2882,75,2024-12-09,Billetera Virtual,6716,12,4
2883,223,2024-11-06,Tarjeta Credito,2600,11,4
2884,32,2024-03-03,Transferencia,11916,3,1
2885,67,2024-08-06,Tarjeta Credito,10328,8,3
2886,235,2024-10-21,Transferencia,5000,10,4
2887,222,2024-06-12,Tarjeta Credito,3953,6,2
2888,213,2024-01-19,Tarjeta Credito,4200,1,1
2889,206,2024-12-29,Tarjeta Debito,6207,12,4
2890,139,2024-07-20,Billetera Virtual,6132,7,3
2891,236,2024-09-20,Tarjeta Debito,2032,9,3
2892,93,2024-12-19,Tarjeta Debito,4860,12,4
2893,177,2024-07-31,Transferencia,4800,7,3
2894,88,2024-11-04,Tarjeta Debito,2069,11,4
2895,179,2024-03-18,Billetera Virtual,2814,3,1
2896,120,2024-02-08,Efectivo,10080,2,1
2897,148,2024-03-30,Billetera Virtual,2600,3,1
2898,185,2024-09-01,Tarjeta Credito,5490,9,3
2899,73,2024-08-13,Transferencia,2006,8,3
2900,182,2024-01-02,Tarjeta Debito,2532,1,1
2901,3,2024-03-03,Tarjeta Credito,9500,3,1
2902,88,2024-04-09,Billetera Virtual,2700,4,2
2903,59,2024-02-08,Transferencia,4106,2,1
2904,2,2024-11-22,Billetera Virtual,4468,11,4
2905,192,2024-05-10,Efectivo,2570,5,2
2906,93,2024-10-22,Tarjeta Debito,2908,10,4
2907,65,2024-03-21,Billetera Virtual,3490,3,1
2908,214,2024-05-12,Efectivo,3600,5,2
2909,97,2024-08-17,Transferencia,2582,8,3
2910,97,2024-05-04,Transferencia,1600,5,2
2911,32,2024-03-07,Tarjeta Debito,1200,3,1
2912,94,2024-04-28,Tarjeta Credito,5672,4,2
2913,223,2024-01-13,Efectivo,1524,1,1
2914,175,2024-10-18,Tarjeta Debito,6818,10,4
2915,124,2024-02-17,Tarjeta Credito,3122,2,1
2916,136,2024-03-19,Tarjeta Debito,3600,3,1
2917,223,2024-05-22,Efectivo,3200,5,2
2918,176,2024-01-17,Transferencia,1100,1,1
2919,191,2024-12-03,Transferencia,4776,12,4
2920,89,2024-03-11,Tarjeta Debito,9520,3,1
2921,81,2024-08-06,Efectivo,19928,8,3
2922,242,2024-01-29,Tarjeta Debito,6426,1,1
2923,147,2024-11-19,Tarjeta Credito,1584,11,4
2924,230,2024-03-26,Billetera Virtual,18588,3,1
2925,223,2024-01-10,Tarjeta Debito,3915,1,1
2926,197,2024-05-21,Billetera Virtual,17720,5,2
2927,17,2024-12-01,Transferencia,8122,12,4
2928,220,2024-09-24,Tarjeta Debito,19112,9,3
2929,147,2024-06-03,Transferencia,2808,6,2
2930,154,2024-12-14,Tarjeta Credito,2390,12,4
2931,88,2024-03-29,Tarjeta Debito,10500,3,1
2932,131,2024-06-16,Tarjeta Debito,4788,6,2
2933,2,2024-10-28,Transferencia,9750,10,4
2934,73,2024-12-05,Tarjeta Debito,9576,12,4
2935,155,2024-10-22,Billetera Virtual,8924,10,4
2936,133,2024-07-26,Transferencia,14502,7,3
2937,19,2024-11-17,Tarjeta Debito,15504,11,4
2938,36,2024-12-23,Tarjeta Debito,5672,12,4
2939,98,2024-12-03,Transferencia,744,12,4
2940,90,2024-11-21,Tarjeta Debito,8817,11,4
2941,14,2024-01-04,Efectivo,19500,1,1
2942,14,2024-02-04,Efectivo,18452,2,1
2943,119,2024-03-04,Tarjeta Credito,7800,3,1
2944,192,2024-08-26,Billetera Virtual,3440,8,3
2945,61,2024-09-26,Billetera Virtual,1571,9,3
2946,57,2024-06-27,Billetera Virtual,2200,6,2
2947,82,2024-03-18,Transferencia,19892,3,1
2948,175,2024-10-03,Efectivo,1856,10,4
2949,192,2024-08-13,Tarjeta Debito,6300,8,3
2950,208,2024-06-23,Tarjeta Debito,9720,6,2
2951,192,2024-05-11,Billetera Virtual,8817,5,2
2952,224,2024-01-31,Tarjeta Debito,8706,1,1
2953,126,2024-03-28,Tarjeta Debito,5024,3,1
2954,166,2024-04-18,Billetera Virtual,2570,4,2
2955,2,2024-01-22,Tarjeta Debito,2032,1,1
2956,195,2024-12-09,Efectivo,3269,12,4
2957,133,2024-08-05,Transferencia,1500,8,3
2958,19,2024-06-27,Tarjeta Debito,8132,6,2
2959,159,2024-07-17,Tarjeta Debito,3600,7,3
2960,207,2024-07-25,Tarjeta Credito,1500,7,3
2961,35,2024-08-10,Tarjeta Debito,5686,8,3
2962,53,2024-04-12,Tarjeta Credito,4760,4,2
2963,35,2024-09-04,Transferencia,9532,9,3
2964,75,2024-11-11,Tarjeta Credito,18452,11,4
2965,210,2024-11-07,Billetera Virtual,744,11,4
2966,81,2024-05-25,Transferencia,12784,5,2
2967,138,2024-12-09,Tarjeta Debito,4776,12,4
2968,109,2024-08-26,Tarjeta Credito,469,8,3
2969,99,2024-05-05,Tarjeta Credito,14892,5,2
2970,29,2024-04-09,Tarjeta Debito,5169,4,2
2971,185,2024-02-09,Billetera Virtual,7800,2,1
2972,224,2024-06-18,Billetera Virtual,6702,6,2
2973,221,2024-10-28,Billetera Virtual,14256,10,4
2974,171,2024-03-17,Billetera Virtual,9226,3,1
2975,52,2024-11-22,Efectivo,6408,11,4
2976,166,2024-05-20,Billetera Virtual,14000,5,2
2977,101,2024-05-06,Billetera Virtual,3142,5,2
2978,46,2024-12-02,Billetera Virtual,1200,12,4
2979,122,2024-08-15,Efectivo,16060,8,3
2980,117,2024-03-18,Efectivo,600,3,1
2981,99,2024-10-29,Billetera Virtual,3962,10,4
2982,247,2024-07-08,Efectivo,8706,7,3
2983,136,2024-06-19,Tarjeta Debito,5024,6,2
2984,133,2024-08-21,Tarjeta Credito,28500,8,3
2985,162,2024-06-06,Billetera Virtual,1645,6,2
2986,96,2024-05-13,Tarjeta Debito,4599,5,2
2987,209,2024-12-14,Efectivo,7906,12,4
2988,51,2024-01-21,Efectivo,2559,1,1
2989,60,2024-06-16,Transferencia,14562,6,2
2990,148,2024-03-23,Transferencia,7536,3,1
2991,46,2024-07-16,Efectivo,2394,7,3
2992,27,2024-01-14,Transferencia,17156,1,1
2993,153,2024-04-11,Billetera Virtual,2200,4,2
2994,97,2024-04-02,Tarjeta Debito,9588,4,2
2995,41,2024-09-03,Efectivo,7696,9,3
2996,241,2024-06-01,Transferencia,5604,6,2
2997,207,2024-12-31,Tarjeta Debito,7800,12,4
2998,73,2024-03-11,Tarjeta Credito,9720,3,1
2999,203,2024-04-06,Tarjeta Credito,6888,4,2
3000,224,2024-11-18,Tarjeta Debito,2400,11,4
